iter	Passed	Remaining
3223	53727	112921
3224	53746	112909
3225	53778	112925
3226	53853	113030
3227	53890	113056
3228	53923	113073
3229	53938	113052
3230	53959	113045
3231	53974	113025
3232	53982	112990
3233	54001	112978
3234	54020	112966
3235	54028	112931
3236	54038	112900
3237	54045	112864
3238	54063	112850
3239	54071	112815
3240	54090	112803
3241	54102	112777
3242	54124	112772
3243	54143	112759
3244	54152	112728
3245	54159	112691
3246	54176	112673
3247	54183	112636
3248	54189	112599
3249	54199	112568
3250	54216	112551
3251	54233	112535
3252	54250	112519
3253	54257	112483
3254	54273	112464
3255	54279	112427
3256	54295	112408
3257	54307	112382
3258	54324	112365
3259	54340	112348
3260	54354	112325
3261	54361	112289
3262	54374	112264
3263	54381	112228
3264	54397	112209
3265	54404	112173
3266	54410	112135
3267	54418	112101
3268	54436	112086
3269	54443	112050
3270	54452	112017
3271	54466	111995
3272	54478	111970
3273	54497	111957
3274	54515	111943
3275	54528	111920
3276	54536	111886
3277	54555	111873
3278	54562	111837
3279	54579	111822
3280	54597	111807
3281	54605	111772
3282	54615	111742
3283	54624	111709
3284	54631	111674
3285	54642	111645
3286	54659	111629
3287	54667	111596
3288	54687	111585
3289	54704	111569
3290	54717	111546
3291	54733	111529
3292	54741	111494
3293	54751	111464
3294	54762	111435
3295	54779	111420
3296	54796	111405
3297	54805	111373
3298	54882	111479
3299	54952	111570
3300	54971	111558
3301	54991	111548
3302	55010	111536
3303	55021	111507
3304	55028	111471
3305	55034	111434
3306	55057	111430
3307	55066	111397
3308	55074	111363
3309	55080	111325
3310	55096	111307
3311	55103	111271
3312	55113	111241
3313	55119	111203
3314	55135	111184
3315	55150	111166
3316	55157	111130
3317	55163	111092
3318	55178	111072
3319	55185	111036
3320	55195	111006
3321	55202	110969
3322	55210	110935
3323	55222	110909
3324	55242	110900
3325	55259	110883
3326	55272	110860
3327	55279	110824
3328	55294	110805
3329	55303	110772
3330	55312	110741
3331	55318	110704
3332	55334	110685
3333	55342	110652
3334	55354	110626
3335	55365	110597
3336	55371	110560
3337	55379	110527
3338	55395	110508
3339	55411	110490
3340	55419	110457
3341	55427	110423
3342	55433	110386
3343	55448	110366
3344	55468	110356
3345	55475	110320
3346	55485	110291
3347	55493	110258
3348	55500	110222
3349	55516	110204
3350	55532	110186
3351	55543	110159
3352	55559	110141
3353	55568	110108
3354	55577	110079
3355	55585	110045
3356	55600	110026
3357	55609	109994
3358	55616	109958
3359	55625	109925
3360	55633	109892
3361	55641	109858
3362	55656	109840
3363	55669	109816
3364	55679	109787
3365	55686	109750
3366	55701	109732
3367	55717	109715
3368	55724	109679
3369	55731	109643
3370	55747	109625
3371	55757	109597
3372	55767	109568
3373	55776	109535
3374	55782	109498
3375	55797	109479
3376	55808	109451
3377	55824	109433
3378	55830	109398
3379	55836	109360
3380	55852	109343
3381	55862	109314
3382	55872	109285
3383	55879	109248
3384	55894	109230
3385	55963	109315
3386	56019	109375
3387	56028	109345
3388	56040	109318
3389	56049	109289
3390	56068	109276
3391	56077	109246
3392	56089	109219
3393	56098	109189
3394	56105	109153
3395	56111	109116
3396	56117	109079
3397	56123	109042
3398	56133	109012
3399	56141	108980
3400	56148	108944
3401	56154	108908
3402	56169	108889
3403	56182	108865
3404	56198	108848
3405	56207	108816
3406	56215	108785
3407	56222	108748
3408	56237	108730
3409	56244	108695
3410	56259	108676
3411	56276	108661
3412	56292	108643
3413	56308	108626
3414	56317	108594
3415	56327	108565
3416	56333	108529
3417	56342	108497
3418	56354	108473
3419	56363	108442
3420	56374	108414
3421	56382	108382
3422	56390	108349
3423	56400	108320
3424	56410	108291
3425	56421	108263
3426	56437	108247
3427	56448	108221
3428	56457	108189
3429	56465	108156
3430	56475	108127
3431	56485	108098
3432	56493	108066
3433	56499	108029
3434	56507	107996
3435	56522	107978
3436	56529	107943
3437	56535	107907
3438	56543	107874
3439	56551	107842
3440	56566	107823
3441	56582	107806
3442	56599	107790
3443	56615	107773
3444	56622	107738
3445	56638	107720
3446	56654	107703
3447	56660	107669
3448	56670	107640
3449	56684	107617
3450	56698	107596
3451	56704	107561
3452	56714	107533
3453	56727	107509
3454	56734	107474
3455	56749	107456
3456	56759	107428
3457	56765	107392
3458	56781	107374
3459	56792	107346
3460	56807	107328
3461	56816	107297
3462	56831	107278
3463	56842	107251
3464	56850	107219
3465	56860	107191
3466	56875	107173
3467	56892	107156
3468	56908	107139
3469	56917	107109
3470	56933	107091
3471	56941	107060
3472	56957	107043
3473	57059	107187
3474	57086	107190
3475	57101	107172
3476	57120	107160
3477	57133	107137
3478	57151	107123
3479	57162	107096
3480	57170	107064
3481	57182	107040
3482	57198	107022
3483	57206	106991
3484	57222	106973
3485	57233	106946
3486	57241	106915
3487	57256	106896
3488	57265	106865
3489	57281	106847
3490	57297	106832
3491	57309	106807
3492	57325	106789
3493	57338	106767
3494	57352	106746
3495	57371	106733
3496	57389	106720
3497	57398	106690
3498	57406	106659
3499	57418	106634
3500	57427	106604
3501	57438	106577
3502	57446	106546
3503	57465	106535
3504	57478	106511
3505	57491	106488
3506	57509	106474
3507	57523	106455
3508	57533	106426
3509	57551	106413
3510	57563	106388
3511	57577	106366
3512	57586	106336
3513	57595	106307
3514	57609	106286
3515	57617	106255
3516	57636	106242
3517	57645	106213
3518	57657	106187
3519	57663	106154
3520	57670	106120
3521	57677	106085
3522	57684	106052
3523	57701	106038
3524	57720	106024
3525	57734	106004
3526	57751	105989
3527	57758	105956
3528	57765	105922
3529	57776	105896
3530	57783	105863
3531	57795	105837
3532	57801	105803
3533	57815	105782
3534	57824	105753
3535	57842	105738
3536	57853	105713
3537	57869	105696
3538	57881	105671
3539	57888	105637
3540	57906	105624
3541	57915	105594
3542	57924	105564
3543	57941	105551
3544	57960	105538
3545	57974	105517
3546	57990	105501
3547	57998	105468
3548	58015	105453
3549	58099	105561
3550	58183	105667
3551	58190	105634
3552	58200	105605
3553	58227	105608
3554	58249	105603
3555	58268	105591
3556	58285	105576
3557	58299	105555
3558	58307	105524
3559	58314	105491
3560	58321	105457
3561	58328	105423
3562	58335	105389
3563	58342	105356
3564	58354	105332
3565	58361	105299
3566	58379	105285
3567	58392	105263
3568	58399	105229
3569	58405	105195
3570	58416	105169
3571	58433	105154
3572	58442	105124
3573	58448	105090
3574	58455	105055
3575	58461	105021
3576	58477	105004
3577	58487	104977
3578	58494	104943
3579	58500	104908
3580	58516	104891
3581	58532	104874
3582	58538	104840
3583	58548	104812
3584	58564	104795
3585	58575	104769
3586	58583	104739
3587	58599	104721
3588	58606	104687
3589	58612	104653
3590	58620	104622
3591	58626	104587
3592	58636	104559
3593	58648	104535
3594	58654	104501
3595	58664	104474
3596	58671	104439
3597	58683	104416
3598	58691	104386
3599	58707	104368
3600	58723	104351
3601	58739	104334
3602	58755	104318
3603	58768	104296
3604	58776	104265
3605	58789	104243
3606	58803	104221
3607	58821	104208
3608	58830	104179
3609	58840	104151
3610	58857	104136
3611	58864	104104
3612	58880	104088
3613	58888	104056
3614	58894	104022
3615	58904	103995
3616	58920	103978
3617	58927	103946
3618	58936	103916
3619	58947	103891
3620	58960	103868
3621	58969	103839
3622	58986	103824
3623	59002	103808
3624	59016	103786
3625	59032	103770
3626	59041	103741
3627	59055	103721
3628	59064	103692
3629	59071	103659
3630	59090	103648
3631	59106	103632
3632	59160	103681
3633	59249	103791
3634	59267	103778
3635	59283	103761
3636	59296	103739
3637	59312	103724
3638	59329	103709
3639	59336	103676
3640	59343	103642
3641	59349	103609
3642	59365	103592
3643	59372	103560
3644	59379	103527
3645	59387	103496
3646	59410	103492
3647	59423	103470
3648	59431	103438
3649	59440	103409
3650	59450	103382
3651	59457	103350
3652	59473	103333
3653	59482	103305
3654	59498	103288
3655	59510	103263
3656	59519	103235
3657	59530	103209
3658	59546	103193
3659	59558	103169
3660	59569	103143
3661	59579	103116
3662	59586	103084
3663	59602	103068
3664	59613	103043
3665	59630	103026
3666	59637	102994
3667	59653	102978
3668	59670	102963
3669	59679	102934
3670	59689	102908
3671	59706	102892
3672	59723	102878
3673	59730	102846
3674	59743	102824
3675	59754	102797
3676	59770	102782
3677	59787	102766
3678	59816	102772
3679	59825	102744
3680	59838	102721
3681	59846	102692
3682	59857	102665
3683	59873	102648
3684	59890	102634
3685	59898	102603
3686	59914	102587
3687	59926	102563
3688	59934	102533
3689	59942	102503
3690	59951	102474
3691	59964	102452
3692	59972	102423
3693	59979	102390
3694	59994	102372
3695	60002	102341
3696	60015	102319
3697	60031	102304
3698	60038	102272
3699	60055	102256
3700	60081	102257
3701	60090	102228
3702	60100	102202
3703	60112	102178
3704	60122	102151
3705	60139	102136
3706	60151	102112
3707	60162	102088
3708	60169	102056
3709	60178	102027
3710	60197	102016
3711	60261	102080
3712	60326	102147
3713	60355	102152
3714	60365	102125
3715	60378	102103
3716	60386	102073
3717	60397	102048
3718	60413	102032
3719	60429	102015
3720	60446	101999
3721	60457	101974
3722	60463	101942
3723	60481	101928
3724	60490	101900
3725	60506	101883
3726	60517	101858
3727	60528	101832
3728	60536	101802
3729	60546	101776
3730	60562	101760
3731	60580	101746
3732	60596	101730
3733	60606	101703
3734	60614	101673
3735	60634	101663
3736	60648	101644
3737	60666	101629
3738	60683	101614
3739	60699	101598
3740	60717	101584
3741	60734	101570
3742	60742	101540
3743	60754	101516
3744	60764	101491
3745	60771	101459
3746	60788	101443
3747	60795	101412
3748	60808	101390
3749	60815	101359
3750	60826	101333
3751	60833	101302
3752	60843	101276
3753	60856	101255
3754	60867	101230
3755	60884	101215
3756	60896	101191
3757	60909	101169
3758	60925	101153
3759	60938	101131
3760	60952	101112
3761	60966	101092
3762	60975	101063
3763	60991	101047
3764	61007	101031
3765	61020	101010
3766	61027	100978
3767	61043	100961
3768	61061	100948
3769	61073	100924
3770	61089	100908
3771	61105	100892
3772	61118	100871
3773	61137	100859
3774	61150	100838
3775	61160	100810
3776	61177	100795
3777	61195	100782
3778	61209	100762
3779	61219	100737
3780	61226	100705
3781	61233	100673
3782	61241	100644
3783	61258	100629
3784	61365	100763
3785	61421	100811
3786	61440	100800
3787	61456	100783
3788	61475	100772
3789	61493	100759
3790	61511	100745
3791	61525	100725
3792	61536	100700
3793	61543	100668
3794	61555	100646
3795	61566	100620
3796	61572	100589
3797	61583	100563
3798	61596	100541
3799	61603	100511
3800	61614	100485
3801	61627	100464
3802	61643	100448
3803	61654	100424
3804	61661	100393
3805	61672	100368
3806	61680	100337
3807	61687	100307
3808	61698	100282
3809	61711	100260
3810	61720	100233
3811	61739	100220
3812	61758	100209
3813	61774	100192
3814	61781	100162
3815	61800	100151
3816	61809	100121
3817	61818	100095
3818	61833	100077
3819	61841	100047
3820	61860	100036
3821	61880	100025
3822	61901	100017
3823	61909	99987
3824	61924	99969
3825	61932	99939
3826	61946	99920
3827	61959	99899
3828	61969	99873
3829	61988	99861
3830	62007	99849
3831	62022	99832
3832	62041	99819
3833	62060	99808
3834	62068	99778
3835	62089	99770
3836	62107	99757
3837	62115	99727
3838	62122	99697
3839	62142	99687
3840	62157	99668
3841	62171	99649
3842	62179	99619
3843	62198	99608
3844	62210	99585
3845	62218	99555
3846	62228	99530
3847	62247	99518
3848	62266	99507
3849	62282	99489
3850	62300	99477
3851	62310	99451
3852	62322	99428
3853	62331	99399
3854	62351	99389
3855	62398	99423
3856	62476	99505
3857	62515	99526
3858	62531	99508
3859	62544	99487
3860	62572	99489
3861	62589	99475
3862	62613	99471
3863	62622	99443
3864	62632	99417
3865	62639	99386
3866	62651	99364
3867	62658	99333
3868	62666	99304
3869	62675	99275
3870	62681	99243
3871	62689	99215
3872	62701	99193
3873	62719	99178
3874	62728	99150
3875	62734	99119
3876	62740	99087
3877	62756	99069
3878	62767	99045
3879	62782	99028
3880	62795	99007
3881	62802	98975
3882	62814	98953
3883	62821	98922
3884	62837	98906
3885	62845	98876
3886	62856	98853
3887	62867	98828
3888	62877	98802
3889	62884	98771
3890	62900	98755
3891	62917	98740
3892	62924	98710
3893	62935	98685
3894	62943	98657
3895	62960	98642
3896	62973	98621
3897	62990	98607
3898	63004	98586
3899	63011	98555
3900	63030	98545
3901	63042	98522
3902	63050	98492
3903	63067	98478
3904	63089	98471
3905	63103	98452
3906	63112	98425
3907	63130	98411
3908	63139	98383
3909	63154	98366
3910	63175	98357
3911	63193	98344
3912	63209	98327
3913	63216	98297
3914	63232	98280
3915	63245	98260
3916	63262	98244
3917	63278	98228
3918	63285	98199
3919	63296	98174
3920	63309	98153
3921	63325	98136
3922	63332	98106
3923	63345	98085
3924	63358	98065
3925	63374	98048
3926	63391	98034
3927	63403	98010
3928	63409	97979
3929	63416	97948
3930	63422	97917
3931	63435	97895
3932	63442	97865
3933	63449	97834
3934	63526	97912
3935	63598	97982
3936	63616	97970
3937	63629	97948
3938	63636	97918
3939	63644	97889
3940	63661	97875
3941	63674	97854
3942	63691	97839
3943	63705	97818
3944	63711	97788
3945	63721	97762
3946	63730	97734
3947	63746	97718
3948	63756	97693
3949	63767	97669
3950	63783	97652
3951	63798	97635
3952	63809	97611
3953	63822	97589
3954	63839	97575
3955	63846	97545
3956	63852	97514
3957	63859	97482
3958	63875	97466
3959	63884	97439
3960	63900	97424
3961	63911	97399
3962	63922	97375
3963	63936	97355
3964	63948	97333
3965	63960	97311
3966	63977	97296
3967	63990	97276
3968	64007	97261
3969	64016	97234
3970	64035	97221
3971	64048	97201
3972	64056	97173
3973	64072	97156
3974	64085	97135
3975	64095	97110
3976	64106	97086
3977	64117	97063
3978	64126	97035
3979	64135	97008
3980	64147	96987
3981	64164	96971
3982	64171	96941
3983	64180	96914
3984	64190	96890
3985	64206	96873
3986	64219	96852
3987	64226	96822
3988	64242	96806
3989	64258	96790
3990	64266	96761
3991	64279	96741
3992	64287	96712
3993	64293	96682
3994	64302	96655
3995	64315	96634
3996	64332	96619
3997	64345	96599
3998	64361	96582
3999	64369	96553
4000	64385	96537
4001	64396	96513
4002	64404	96485
4003	64420	96469
4004	64436	96453
4005	64443	96423
4006	64453	96398
4007	64461	96370
4008	64467	96340
4009	64480	96318
4010	64487	96289
4011	64495	96260
4012	64512	96246
4013	64592	96325
4014	64642	96359
4015	64689	96389
4016	64700	96366
4017	64708	96337
4018	64727	96326
4019	64752	96322
4020	64759	96293
4021	64769	96268
4022	64785	96252
4023	64798	96231
4024	64814	96215
4025	64831	96200
4026	64840	96173
4027	64846	96143
4028	64863	96128
4029	64879	96112
4030	64896	96097
4031	64907	96073
4032	64918	96050
4033	64935	96034
4034	64946	96011
4035	64965	95999
4036	64976	95976
4037	64992	95960
4038	65005	95939
4039	65018	95918
4040	65031	95897
4041	65042	95873
4042	65048	95843
4043	65062	95823
4044	65072	95799
4045	65081	95772
4046	65097	95756
4047	65104	95726
4048	65115	95703
4049	65122	95673
4050	65138	95656
4051	65155	95642
4052	65171	95626
4053	65184	95606
4054	65202	95592
4055	65209	95563
4056	65216	95533
4057	65224	95506
4058	65236	95484
4059	65247	95460
4060	65256	95433
4061	65272	95418
4062	65290	95404
4063	65297	95374
4064	65307	95351
4065	65320	95330
4066	65327	95301
4067	65340	95279
4068	65349	95253
4069	65357	95225
4070	65363	95195
4071	65373	95170
4072	65381	95143
4073	65397	95126
4074	65414	95111
4075	65423	95085
4076	65429	95055
4077	65440	95030
4078	65448	95003
4079	65455	94974
4080	65467	94953
4081	65477	94927
4082	65485	94900
4083	65502	94885
4084	65513	94861
4085	65528	94845
4086	65542	94825
4087	65549	94796
4088	65560	94773
4089	65577	94757
4090	65593	94742
4091	65606	94721
4092	65619	94701
4093	65673	94740
4094	65760	94826
4095	65779	94815
4096	65795	94799
4097	65809	94779
4098	65821	94758
4099	65834	94737
4100	65864	94740
4101	65885	94733
4102	65902	94718
4103	65914	94695
4104	65928	94677
4105	65941	94657
4106	65950	94630
4107	65959	94604
4108	65979	94593
4109	65995	94577
4110	66011	94561
4111	66031	94550
4112	66040	94525
4113	66053	94503
4114	66071	94491
4115	66083	94469
4116	66098	94451
4117	66110	94429
4118	66128	94416
4119	66135	94388
4120	66154	94375
4121	66167	94354
4122	66185	94342
4123	66192	94313
4124	66210	94300
4125	66220	94274
4126	66232	94252
4127	66244	94231
4128	66251	94203
4129	66271	94192
4130	66283	94171
4131	66293	94145
4132	66312	94134
4133	66331	94121
4134	66349	94108
4135	66363	94090
4136	66373	94064
4137	66392	94053
4138	66401	94027
4139	66414	94006
4140	66424	93981
4141	66431	93953
4142	66443	93931
4143	66450	93902
4144	66462	93881
4145	66474	93859
4146	66482	93832
4147	66497	93814
4148	66507	93790
4149	66515	93762
4150	66530	93745
4151	66545	93728
4152	66558	93707
4153	66577	93695
4154	66589	93673
4155	66617	93674
4156	66637	93664
4157	66648	93641
4158	66663	93624
4159	66682	93611
4160	66723	93631
4161	66804	93706
4162	66882	93776
4163	66900	93763
4164	66911	93740
4165	66930	93728
4166	66940	93704
4167	66952	93682
4168	66965	93661
4169	66971	93632
4170	66988	93617
4171	67002	93597
4172	67018	93581
4173	67035	93566
4174	67042	93538
4175	67058	93522
4176	67067	93496
4177	67078	93472
4178	67084	93443
4179	67091	93414
4180	67099	93387
4181	67109	93362
4182	67116	93333
4183	67133	93318
4184	67141	93292
4185	67152	93268
4186	67168	93253
4187	67177	93227
4188	67183	93197
4189	67190	93168
4190	67197	93139
4191	67213	93123
4192	67230	93108
4193	67239	93083
4194	67256	93068
4195	67273	93054
4196	67281	93026
4197	67288	92998
4198	67297	92972
4199	67303	92943
4200	67310	92914
4201	67327	92899
4202	67338	92877
4203	67350	92855
4204	67366	92839
4205	67375	92813
4206	67392	92798
4207	67399	92769
4208	67405	92740
4209	67420	92723
4210	67432	92701
4211	67442	92677
4212	67458	92661
4213	67475	92647
4214	67492	92632
4215	67501	92606
4216	67508	92577
4217	67521	92557
4218	67529	92531
4219	67545	92515
4220	67558	92495
4221	67575	92480
4222	67583	92452
4223	67595	92432
4224	67606	92409
4225	67617	92385
4226	67627	92361
4227	67644	92346
4228	67655	92324
4229	67669	92305
4230	67687	92292
4231	67696	92266
4232	67709	92246
4233	67727	92233
4234	67734	92205
4235	67746	92184
4236	67755	92158
4237	67765	92134
4238	67781	92118
4239	67794	92098
4240	67805	92075
4241	67853	92102
4242	67942	92185
4243	67975	92193
4244	67983	92165
4245	67995	92145
4246	68016	92135
4247	68040	92129
4248	68050	92105
4249	68067	92091
4250	68081	92072
4251	68098	92057
4252	68109	92035
4253	68126	92019
4254	68142	92004
4255	68158	91988
4256	68169	91966
4257	68183	91947
4258	68200	91932
4259	68209	91906
4260	68219	91883
4261	68236	91867
4262	68253	91852
4263	68266	91833
4264	68275	91807
4265	68286	91785
4266	68305	91772
4267	68322	91758
4268	68333	91735
4269	68347	91716
4270	68364	91701
4271	68373	91676
4272	68383	91653
4273	68391	91626
4274	68407	91610
4275	68420	91590
4276	68429	91564
4277	68442	91544
4278	68452	91521
4279	68465	91500
4280	68478	91480
4281	68492	91462
4282	68501	91436
4283	68514	91416
4284	68523	91391
4285	68535	91369
4286	68545	91345
4287	68553	91319
4288	68561	91293
4289	68570	91267
4290	68600	91270
4291	68617	91255
4292	68629	91233
4293	68645	91218
4294	68655	91194
4295	68668	91174
4296	68678	91150
4297	68696	91136
4298	68714	91123
4299	68731	91109
4300	68743	91087
4301	68763	91077
4302	68775	91055
4303	68785	91032
4304	68796	91009
4305	68809	90989
4306	68828	90978
4307	68856	90977
4308	68867	90954
4309	68876	90929
4310	68882	90900
4311	68898	90884
4312	68969	90941
4313	69042	90999
4314	69052	90976
4315	69063	90954
4316	69075	90933
4317	69090	90915
4318	69105	90897
4319	69115	90873
4320	69128	90853
4321	69139	90831
4322	69148	90805
4323	69158	90782
4324	69173	90765
4325	69184	90742
4326	69196	90721
4327	69215	90710
4328	69234	90697
4329	69245	90674
4330	69251	90646
4331	69261	90622
4332	69268	90593
4333	69278	90570
4334	69289	90547
4335	69297	90521
4336	69311	90502
4337	69321	90479
4338	69330	90453
4339	69346	90437
4340	69357	90415
4341	69373	90399
4342	69382	90373
4343	69388	90345
4344	69403	90328
4345	69417	90309
4346	69433	90294
4347	69442	90269
4348	69458	90252
4349	69467	90228
4350	69478	90204
4351	69484	90176
4352	69500	90160
4353	69507	90132
4354	69517	90109
4355	69532	90092
4356	69543	90069
4357	69559	90053
4358	69575	90038
4359	69586	90015
4360	69602	90000
4361	69611	89974
4362	69624	89954
4363	69640	89938
4364	69651	89916
4365	69661	89893
4366	69674	89872
4367	69687	89853
4368	69699	89831
4369	69709	89809
4370	69720	89786
4371	69735	89769
4372	69742	89741
4373	69764	89733
4374	69780	89718
4375	69797	89703
4376	69808	89681
4377	69822	89662
4378	69839	89647
4379	69855	89631
4380	69864	89606
4381	69874	89583
4382	69881	89555
4383	69897	89539
4384	69904	89512
4385	69914	89488
4386	69922	89462
4387	69933	89440
4388	69946	89420
4389	69962	89404
4390	69979	89390
4391	70049	89443
4392	70154	89541
4393	70168	89522
4394	70184	89507
4395	70196	89486
4396	70207	89463
4397	70224	89448
4398	70245	89439
4399	70257	89418
4400	70271	89400
4401	70283	89378
4402	70301	89365
4403	70313	89344
4404	70325	89323
4405	70343	89310
4406	70355	89289
4407	70373	89276
4408	70388	89258
4409	70406	89245
4410	70419	89225
4411	70432	89205
4412	70446	89187
4413	70461	89169
4414	70473	89148
4415	70480	89122
4416	70488	89096
4417	70507	89083
4418	70517	89060
4419	70530	89040
4420	70550	89029
4421	70571	89020
4422	70589	89006
4423	70604	88989
4424	70618	88971
4425	70625	88944
4426	70644	88932
4427	70660	88915
4428	70678	88902
4429	70686	88876
4430	70697	88855
4431	70716	88841
4432	70728	88820
4433	70742	88803
4434	70752	88779
4435	70759	88752
4436	70771	88731
4437	70786	88713
4438	70794	88688
4439	70806	88667
4440	70825	88655
4441	70836	88632
4442	70854	88619
4443	70862	88593
4444	70869	88567
4445	70888	88555
4446	70903	88537
4447	70917	88519
4448	70932	88502
4449	70947	88485
4450	70961	88466
4451	70974	88447
4452	70995	88436
4453	71007	88416
4454	71022	88399
4455	71034	88378
4456	71046	88357
4457	71064	88344
4458	71077	88324
4459	71105	88323
4460	71193	88398
4461	71262	88446
4462	71275	88427
4463	71288	88407
4464	71297	88383
4465	71310	88364
4466	71318	88337
4467	71338	88326
4468	71356	88313
4469	71372	88297
4470	71379	88270
4471	71391	88249
4472	71399	88224
4473	71411	88203
4474	71422	88180
4475	71438	88164
4476	71444	88136
4477	71452	88111
4478	71466	88092
4479	71472	88064
4480	71479	88037
4481	71496	88023
4482	71503	87995
4483	71510	87968
4484	71516	87941
4485	71529	87920
4486	71536	87893
4487	71556	87883
4488	71567	87861
4489	71580	87841
4490	71590	87817
4491	71597	87791
4492	71605	87766
4493	71618	87746
4494	71625	87719
4495	71638	87699
4496	71644	87671
4497	71659	87655
4498	71666	87627
4499	71681	87610
4500	71688	87583
4501	71698	87560
4502	71710	87539
4503	71718	87514
4504	71724	87486
4505	71739	87469
4506	71748	87445
4507	71756	87418
4508	71771	87402
4509	71784	87382
4510	71797	87363
4511	71807	87340
4512	71825	87326
4513	71831	87299
4514	71838	87272
4515	71855	87257
4516	71867	87236
4517	71876	87212
4518	71883	87185
4519	71893	87162
4520	71908	87146
4521	71919	87124
4522	71930	87101
4523	71938	87076
4524	71948	87053
4525	71954	87026
4526	71964	87002
4527	71974	86979
4528	71990	86963
4529	71998	86938
4530	72014	86922
4531	72031	86908
4532	72044	86888
4533	72051	86862
4534	72062	86839
4535	72072	86817
4536	72080	86792
4537	72086	86764
4538	72108	86755
4539	72114	86728
4540	72131	86713
4541	72140	86688
4542	72146	86661
4543	72154	86635
4544	72162	86610
4545	72168	86582
4546	72239	86633
4547	72358	86740
4548	72370	86720
4549	72386	86704
4550	72396	86682
4551	72407	86659
4552	72425	86646
4553	72439	86628
4554	72446	86601
4555	72452	86574
4556	72467	86557
4557	72476	86532
4558	72484	86507
4559	72492	86481
4560	72502	86458
4561	72512	86435
4562	72524	86416
4563	72532	86390
4564	72542	86367
4565	72548	86340
4566	72556	86314
4567	72564	86289
4568	72570	86261
4569	72576	86234
4570	72592	86218
4571	72598	86191
4572	72606	86166
4573	72614	86140
4574	72631	86125
4575	72652	86116
4576	72663	86094
4577	72671	86068
4578	72677	86041
4579	72685	86016
4580	72695	85993
4581	72710	85977
4582	72740	85977
4583	72751	85955
4584	72768	85941
4585	72775	85915
4586	72791	85898
4587	72797	85872
4588	72808	85849
4589	72814	85822
4590	72820	85794
4591	72826	85767
4592	72832	85740
4593	72847	85723
4594	72854	85696
4595	72862	85671
4596	72877	85655
4597	72886	85631
4598	72896	85608
4599	72904	85583
4600	72910	85555
4601	72916	85528
4602	72922	85501
4603	72937	85484
4604	72944	85457
4605	72959	85442
4606	72970	85420
4607	72980	85397
4608	72987	85371
4609	72994	85344
4610	73003	85320
4611	73018	85304
4612	73034	85288
4613	73044	85266
4614	73052	85241
4615	73068	85224
4616	73076	85200
4617	73092	85184
4618	73098	85158
4619	73105	85131
4620	73115	85109
4621	73126	85086
4622	73136	85064
4623	73144	85039
4624	73153	85016
4625	73169	85001
4626	73186	84986
4627	73195	84962
4628	73205	84939
4629	73220	84923
4630	73237	84908
4631	73254	84893
4632	73260	84867
4633	73268	84842
4634	73274	84815
4635	73299	84809
4636	73363	84849
4637	73439	84903
4638	73458	84891
4639	73470	84871
4640	73478	84846
4641	73498	84834
4642	73509	84814
4643	73528	84801
4644	73535	84775
4645	73553	84762
4646	73564	84740
4647	73580	84725
4648	73592	84704
4649	73607	84688
4650	73619	84668
4651	73627	84643
4652	73643	84627
4653	73650	84601
4654	73660	84578
4655	73675	84562
4656	73682	84536
4657	73693	84515
4658	73719	84511
4659	73736	84496
4660	73751	84479
4661	73759	84455
4662	73769	84432
4663	73786	84417
4664	73794	84393
4665	73812	84379
4666	73819	84353
4667	73828	84329
4668	73834	84303
4669	73840	84276
4670	73846	84249
4671	73863	84234
4672	73872	84210
4673	73884	84190
4674	73897	84171
4675	73903	84145
4676	73914	84123
4677	73922	84099
4678	73937	84082
4679	73953	84066
4680	73960	84040
4681	73970	84018
4682	73980	83996
4683	73995	83979
4684	74002	83953
4685	74012	83931
4686	74024	83911
4687	74041	83897
4688	74060	83884
4689	74068	83860
4690	74087	83847
4691	74094	83821
4692	74108	83803
4693	74120	83784
4694	74136	83768
4695	74146	83746
4696	74159	83726
4697	74168	83703
4698	74174	83677
4699	74181	83651
4700	74187	83624
4701	74199	83604
4702	74214	83588
4703	74221	83562
4704	74237	83546
4705	74243	83520
4706	74255	83499
4707	74266	83478
4708	74276	83456
4709	74296	83445
4710	74314	83432
4711	74327	83413
4712	74337	83391
4713	74347	83369
4714	74355	83344
4715	74400	83361
4716	74490	83428
4717	74575	83490
4718	74583	83466
4719	74596	83446
4720	74606	83424
4721	74614	83399
4722	74622	83375
4723	74632	83352
4724	74647	83336
4725	74665	83323
4726	74677	83303
4727	74684	83277
4728	74695	83256
4729	74702	83231
4730	74713	83210
4731	74720	83184
4732	74727	83158
4733	74734	83132
4734	74743	83109
4735	74755	83089
4736	74764	83065
4737	74771	83040
4738	74782	83019
4739	74793	82998
4740	74804	82977
4741	74822	82964
4742	74832	82941
4743	74841	82919
4744	74849	82893
4745	74855	82868
4746	74866	82846
4747	74874	82822
4748	74883	82798
4749	74897	82781
4750	74915	82767
4751	74929	82750
4752	74937	82725
4753	74943	82700
4754	74950	82674
4755	74957	82648
4756	74968	82627
4757	74986	82613
4758	75000	82596
4759	75007	82570
4760	75024	82557
4761	75032	82532
4762	75041	82509
4763	75059	82495
4764	75066	82470
4765	75078	82450
4766	75087	82427
4767	75094	82402
4768	75101	82377
4769	75113	82357
4770	75130	82343
4771	75138	82318
4772	75144	82292
4773	75162	82278
4774	75169	82253
4775	75181	82233
4776	75188	82208
