iter	RMSE
3219	2.126535882
3220	2.126533432
3221	2.126523415
3222	2.126522885
3223	2.12652281
3224	2.126293371
3225	2.126293295
3226	2.126292812
3227	2.126281992
3228	2.126155494
3229	2.126155434
3230	2.125899076
3231	2.125893541
3232	2.12589353
3233	2.125878843
3234	2.125688012
3235	2.125688005
3236	2.125687928
3237	2.125687856
3238	2.125685593
3239	2.125685522
3240	2.125384195
3241	2.125384158
3242	2.125251144
3243	2.125244219
3244	2.12524418
3245	2.125244174
3246	2.12471748
3247	2.124717474
3248	2.124717469
3249	2.124717397
3250	2.124158882
3251	2.123842809
3252	2.123738424
3253	2.123738352
3254	2.123714615
3255	2.123714544
3256	2.123705298
3257	2.123705139
3258	2.123616781
3259	2.122959427
3260	2.122953959
3261	2.122953954
3262	2.122952406
3263	2.122952335
3264	2.122920629
3265	2.122920625
3266	2.122920621
3267	2.122920584
3268	2.12279765
3269	2.12279758
3270	2.122797546
3271	2.122795974
3272	2.122795923
3273	2.122554743
3274	2.122490867
3275	2.122490792
3276	2.122490722
3277	2.1224888
3278	2.1224888
3279	2.122476242
3280	2.122361439
3281	2.122361367
3282	2.122361336
3283	2.122361259
3284	2.122361187
3285	2.122361142
3286	2.122280408
3287	2.122280337
3288	2.122062851
3289	2.121767759
3290	2.121766849
3291	2.12166815
3292	2.121668079
3293	2.121666525
3294	2.121665045
3295	2.121217286
3296	2.121089527
3297	2.121089452
3298	2.12093666
3299	2.120936154
3300	2.120933597
3301	2.120796469
3302	2.120795145
3303	2.120794591
3304	2.120794519
3305	2.120794447
3306	2.120793103
3307	2.120793066
3308	2.120793026
3309	2.120792954
3310	2.120494258
3311	2.120494254
3312	2.120404926
3313	2.120404924
3314	2.120194185
3315	2.119557272
3316	2.119557209
3317	2.119557146
3318	2.119373821
3319	2.119373758
3320	2.119364213
3321	2.119364151
3322	2.119364118
3323	2.119362904
3324	2.119285916
3325	2.119107133
3326	2.119105701
3327	2.119105701
3328	2.118986529
3329	2.118986428
3330	2.118984621
3331	2.11898456
3332	2.11866088
3333	2.118660854
3334	2.118657994
3335	2.11865787
3336	2.118657809
3337	2.118656058
3338	2.11817996
3339	2.118172575
3340	2.118172549
3341	2.118172524
3342	2.118172524
3343	2.118166948
3344	2.118165667
3345	2.118165667
3346	2.118164508
3347	2.118164483
3348	2.11816442
3349	2.117772987
3350	2.117564285
3351	2.117563735
3352	2.117562461
3353	2.117561941
3354	2.117560805
3355	2.117555485
3356	2.117535602
3357	2.117535533
3358	2.117535533
3359	2.117535471
3360	2.117534943
3361	2.117534875
3362	2.117532393
3363	2.11753176
3364	2.117531638
3365	2.117531638
3366	2.117361693
3367	2.117355356
3368	2.117355355
3369	2.117355354
3370	2.117354086
3371	2.117353966
3372	2.117344623
3373	2.117344593
3374	2.117344532
3375	2.117079038
3376	2.117078916
3377	2.116590469
3378	2.116590409
3379	2.11659035
3380	2.116585838
3381	2.116585271
3382	2.11658381
3383	2.116583808
3384	2.116581768
3385	2.116581732
3386	2.116581667
3387	2.116581575
3388	2.116580199
3389	2.116580164
3390	2.116392705
3391	2.116392672
3392	2.116392548
3393	2.116392511
3394	2.116392511
3395	2.11639248
3396	2.116392479
3397	2.11639242
3398	2.116391857
3399	2.116391798
3400	2.116391739
3401	2.11639168
3402	2.116137861
3403	2.116042126
3404	2.116006668
3405	2.116006144
3406	2.116005624
3407	2.116005621
3408	2.115367282
3409	2.115367223
3410	2.115363822
3411	2.115363055
3412	2.115156693
3413	2.115074202
3414	2.11507414
3415	2.115073593
3416	2.115073536
3417	2.115073511
3418	2.115072929
3419	2.115072868
3420	2.115072298
3421	2.115072236
3422	2.115072175
3423	2.11507161
3424	2.115071549
3425	2.114977983
3426	2.114845952
3427	2.114845892
3428	2.114845367
3429	2.114844846
3430	2.114844289
3431	2.114844137
3432	2.114843526
3433	2.114843471
3434	2.114843412
3435	2.114770072
3436	2.114770017
3437	2.114770008
3438	2.114769949
3439	2.114768623
3440	2.11449969
3441	2.114499533
3442	2.113775593
3443	2.113121045
3444	2.113120992
3445	2.112674772
3446	2.112525752
3447	2.112525698
3448	2.112525131
3449	2.112520337
3450	2.112518591
3451	2.112518537
3452	2.112516129
3453	2.11251601
3454	2.112515957
3455	2.11251444
3456	2.112513868
3457	2.112513814
3458	2.112434824
3459	2.112433999
3460	2.112201812
3461	2.112201773
3462	2.112198556
3463	2.112197998
3464	2.112197482
3465	2.112196932
3466	2.112196276
3467	2.111948859
3468	2.111752907
3469	2.111747696
3470	2.11168525
3471	2.111685215
3472	2.111392538
3473	2.111323253
3474	2.11132276
3475	2.111321929
3476	2.111282277
3477	2.111277088
3478	2.111214401
3479	2.11121368
3480	2.111213194
3481	2.111130671
3482	2.111127624
3483	2.111127595
3484	2.111124568
3485	2.11112325
3486	2.111122778
3487	2.11112039
3488	2.111119921
3489	2.111119304
3490	2.111111464
3491	2.111111434
3492	2.110648575
3493	2.110556818
3494	2.110555518
3495	2.110481288
3496	2.110270599
3497	2.110269043
3498	2.110268989
3499	2.110259947
3500	2.110259894
3501	2.110259867
3502	2.110259815
3503	2.110144175
3504	2.110143654
3505	2.110052635
3506	2.110003463
3507	2.110001774
3508	2.110001721
3509	2.109861628
3510	2.109861104
3511	2.109860523
3512	2.109859262
3513	2.109859241
3514	2.109858752
3515	2.109858732
3516	2.109853161
3517	2.109852526
3518	2.109852361
3519	2.109852309
3520	2.109852257
3521	2.109852206
3522	2.109852155
3523	2.10962093
3524	2.109613405
3525	2.109612224
3526	2.109605226
3527	2.109605175
3528	2.109605125
3529	2.109603853
3530	2.109603802
3531	2.109603282
3532	2.109603232
3533	2.109598734
3534	2.109598713
3535	2.109598099
3536	2.109593038
3537	2.109592471
3538	2.109591923
3539	2.109591874
3540	2.109511095
3541	2.109511045
3542	2.109509781
3543	2.109506786
3544	2.109217377
3545	2.109216806
3546	2.109216265
3547	2.109216216
3548	2.109061402
3549	2.109032074
3550	2.109030483
3551	2.109030434
3552	2.109029985
3553	2.108922004
3554	2.108919172
3555	2.108816818
3556	2.108792179
3557	2.108784648
3558	2.108784646
3559	2.108784644
3560	2.108784642
3561	2.108784641
3562	2.108784639
3563	2.108784637
3564	2.108784146
3565	2.108784144
3566	2.108778367
3567	2.108769868
3568	2.108769867
3569	2.108769865
3570	2.108768444
3571	2.10866673
3572	2.108666608
3573	2.108666557
3574	2.108666556
3575	2.108666554
3576	2.108658817
3577	2.108658365
3578	2.108658364
3579	2.108658363
3580	2.108532378
3581	2.10852816
3582	2.108528159
3583	2.108527657
3584	2.108357335
3585	2.108269393
3586	2.108268956
3587	2.108125753
3588	2.108125751
3589	2.10812575
3590	2.108125723
3591	2.108125699
3592	2.10812526
3593	2.108124786
3594	2.108124784
3595	2.108124757
3596	2.108124756
3597	2.108117408
3598	2.108117276
3599	2.107909775
3600	2.107832478
3601	2.107529565
3602	2.107528189
3603	2.107526904
3604	2.107526878
3605	2.107526398
3606	2.107525138
3607	2.107235516
3608	2.10723432
3609	2.107229483
3610	2.107228099
3611	2.107228049
3612	2.107196451
3613	2.107196401
3614	2.1071964
3615	2.107195125
3616	2.107131988
3617	2.107131986
3618	2.107131547
3619	2.107122996
3620	2.107121744
3621	2.107121663
3622	2.107045102
3623	2.107036623
3624	2.10703619
3625	2.10690729
3626	2.106907264
3627	2.106901658
3628	2.106901584
3629	2.106901582
3630	2.106901581
3631	2.106728799
3632	2.106722802
3633	2.106722281
3634	2.106706073
3635	2.10670054
3636	2.10669938
3637	2.106698104
3638	2.106484276
3639	2.106484275
3640	2.106484274
3641	2.106484273
3642	2.106483055
3643	2.106483054
3644	2.106483005
3645	2.106482973
3646	2.10648249
3647	2.106477828
3648	2.106477827
3649	2.106477799
3650	2.10647732
3651	2.10647732
3652	2.106239376
3653	2.106234767
3654	2.106196062
3655	2.106195591
3656	2.106195163
3657	2.106195131
3658	2.106165853
3659	2.106165741
3660	2.1061653
3661	2.106165269
3662	2.106165269
3663	2.105990867
3664	2.105990421
3665	2.105989197
3666	2.105989196
3667	2.105808842
3668	2.105181069
3669	2.105181016
3670	2.105180509
3671	2.105167669
3672	2.104867756
3673	2.104867704
3674	2.104862957
3675	2.104862464
3676	2.104854488
3677	2.104747665
3678	2.10455381
3679	2.104553757
3680	2.104553269
3681	2.104553244
3682	2.104552762
3683	2.104461836
3684	2.104461286
3685	2.104461235
3686	2.104210793
3687	2.104210332
3688	2.10421028
3689	2.104210258
3690	2.104210206
3691	2.104202328
3692	2.104202306
3693	2.104202255
3694	2.103868483
3695	2.103868433
3696	2.103860587
3697	2.103716916
3698	2.103716896
3699	2.103570229
3700	2.103386859
3701	2.103386443
3702	2.103386274
3703	2.103313026
3704	2.103312999
3705	2.103268976
3706	2.103268519
3707	2.103268066
3708	2.103268044
3709	2.103268021
3710	2.103267634
3711	2.103267585
3712	2.103263285
3713	2.103256432
3714	2.103252103
3715	2.103251657
3716	2.103251609
3717	2.103244825
3718	2.103069845
3719	2.102946592
3720	2.102938638
3721	2.102938183
3722	2.102938182
3723	2.102754521
3724	2.102754471
3725	2.102675649
3726	2.102674476
3727	2.102673048
3728	2.102673032
3729	2.102590301
3730	2.102439509
3731	2.102343724
3732	2.102340552
3733	2.102340502
3734	2.102340448
3735	2.102305981
3736	2.102305495
3737	2.10230341
3738	2.102231271
3739	2.102159713
3740	2.102056951
3741	2.101931353
3742	2.101931303
3743	2.101930028
3744	2.101928865
3745	2.101928864
3746	2.101820279
3747	2.101820278
3748	2.101815166
3749	2.101815165
3750	2.101813895
3751	2.101813893
3752	2.10181267
3753	2.101804971
3754	2.101803755
3755	2.101802399
3756	2.101802015
3757	2.101795334
3758	2.101676986
3759	2.101676823
3760	2.101672626
3761	2.101601856
3762	2.10160184
3763	2.101486157
3764	2.10148188
3765	2.101473671
3766	2.10147367
3767	2.101447913
3768	2.10133973
3769	2.101339579
3770	2.101204032
3771	2.101200944
3772	2.101199634
3773	2.101118903
3774	2.101118748
3775	2.101118369
3776	2.100941187
3777	2.100938125
3778	2.100937638
3779	2.100937244
3780	2.100937243
3781	2.100937242
3782	2.100937232
3783	2.100892342
3784	2.100738246
3785	2.100738197
3786	2.100725945
3787	2.100724697
3788	2.100720756
3789	2.10055467
3790	2.100551644
3791	2.100549745
3792	2.100543212
3793	2.10054312
3794	2.100542723
3795	2.100542331
3796	2.100542283
3797	2.100462275
3798	2.100393305
3799	2.100393305
3800	2.100392268
3801	2.100388127
3802	2.100238081
3803	2.100237701
3804	2.1002377
3805	2.10015861
3806	2.100158609
3807	2.100158561
3808	2.100154482
3809	2.100153197
3810	2.100152065
3811	2.100080424
3812	2.099927737
3813	2.099923324
3814	2.099923323
3815	2.099669059
3816	2.099669058
3817	2.099667937
3818	2.099666411
3819	2.09966641
3820	2.09957288
3821	2.099300107
3822	2.099298877
3823	2.099298876
3824	2.099296764
3825	2.099296764
3826	2.099295479
3827	2.099294334
3828	2.099293238
3829	2.099029876
3830	2.098931921
3831	2.098930714
3832	2.098776737
3833	2.098213026
3834	2.098212877
3835	2.09806499
3836	2.096134093
3837	2.096134091
3838	2.09613409
3839	2.0961296
3840	2.096128413
3841	2.096062577
3842	2.096062575
3843	2.095812509
3844	2.095811348
3845	2.095811347
3846	2.09573535
3847	2.095732418
3848	2.095545154
3849	2.09554049
3850	2.095537367
3851	2.095536289
3852	2.09553615
3853	2.095536149
3854	2.095412156
3855	2.095411747
3856	2.095411343
3857	2.095411342
3858	2.095410195
3859	2.095409791
3860	2.095248794
3861	2.095247065
3862	2.095158773
3863	2.095158773
3864	2.095158607
3865	2.095158606
3866	2.095158605
3867	2.095158605
3868	2.095158587
3869	2.095158573
3870	2.095158573
3871	2.095157497
3872	2.095156316
3873	2.095143447
3874	2.095143238
3875	2.095143238
3876	2.095143237
3877	2.095133523
3878	2.095132419
3879	2.094933957
3880	2.094869368
3881	2.094869367
3882	2.094865354
3883	2.094865353
3884	2.094702075
3885	2.094702074
3886	2.094701972
3887	2.094701563
3888	2.094627016
3889	2.094627015
3890	2.094511665
3891	2.094412912
3892	2.094412911
3893	2.094407065
3894	2.094406001
3895	2.093947406
3896	2.09388434
3897	2.093851829
3898	2.093850692
3899	2.093850692
3900	2.093847816
3901	2.093847789
3902	2.093847789
3903	2.093788432
3904	2.093578932
3905	2.093577766
3906	2.093576725
3907	2.093559801
3908	2.093558766
3909	2.093554784
3910	2.093545454
3911	2.093482941
3912	2.093482941
3913	2.093482941
3914	2.093184205
3915	2.093180244
3916	2.093176304
3917	2.093019471
3918	2.093019471
3919	2.093017664
3920	2.093016527
3921	2.093014833
3922	2.093014833
3923	2.093014804
3924	2.093013674
3925	2.093007329
3926	2.092964662
3927	2.092963607
3928	2.092963607
3929	2.092963607
3930	2.092963607
3931	2.092962486
3932	2.092962448
3933	2.092962448
3934	2.092962027
3935	2.092740487
3936	2.092739038
3937	2.092738625
3938	2.092738625
3939	2.092738625
3940	2.092733336
3941	2.092729466
3942	2.092276538
3943	2.092215764
3944	2.092215764
3945	2.092214724
3946	2.092213448
3947	2.092125304
3948	2.092124278
3949	2.092123857
3950	2.092116163
3951	2.092115081
3952	2.092114664
3953	2.092110854
3954	2.092055752
3955	2.092055751
3956	2.092055751
3957	2.092055715
3958	2.091503876
3959	2.091503858
3960	2.091328844
3961	2.091327854
3962	2.091326836
3963	2.091323097
3964	2.091322121
3965	2.091320488
3966	2.090993759
3967	2.090993196
3968	2.090860724
3969	2.09086069
3970	2.090858078
3971	2.090857046
3972	2.090857012
3973	2.090647021
3974	2.090645996
3975	2.090645569
3976	2.090644608
3977	2.090643624
3978	2.090642346
3979	2.09064143
3980	2.090640423
3981	2.090636581
3982	2.090636546
3983	2.090636512
3984	2.090635567
3985	2.090575166
3986	2.090515931
3987	2.090515897
3988	2.090513327
3989	2.090511775
3990	2.090511775
3991	2.09045301
3992	2.09045301
3993	2.090452977
3994	2.090452075
3995	2.090396658
3996	2.090294849
3997	2.090291201
3998	2.090035919
3999	2.090035919
4000	2.089868563
4001	2.089798669
4002	2.089798656
4003	2.089718994
4004	2.089602248
4005	2.089602247
4006	2.0896013
4007	2.089601261
4008	2.08960126
4009	2.089600075
4010	2.089600075
4011	2.089600074
4012	2.089209703
4013	2.089203987
4014	2.089203987
4015	2.089203585
4016	2.089201783
4017	2.089201783
4018	2.089200312
4019	2.089138472
4020	2.089138472
4021	2.089137525
4022	2.089098915
4023	2.089093273
4024	2.089085984
4025	2.089009196
4026	2.089009182
4027	2.089009182
4028	2.088939722
4029	2.088695347
4030	2.088689058
4031	2.088688148
4032	2.088687754
4033	2.088674702
4034	2.088673764
4035	2.088672794
4036	2.088672395
4037	2.088625508
4038	2.08862451
4039	2.088623518
4040	2.088622618
4041	2.088618959
4042	2.088618959
4043	2.088617895
4044	2.088617883
4045	2.088617871
4046	2.088615744
4047	2.088615744
4048	2.088615732
4049	2.088615702
4050	2.088500451
4051	2.088349552
4052	2.088204626
4053	2.088148289
4054	2.087832361
4055	2.087832361
4056	2.08783236
4057	2.087832345
4058	2.087831181
4059	2.087830279
4060	2.087830218
4061	2.087700495
4062	2.087699564
4063	2.087699563
4064	2.087699144
4065	2.087643524
4066	2.087643524
4067	2.087637995
4068	2.087637981
4069	2.087637111
4070	2.08763711
4071	2.087581938
4072	2.087581071
4073	2.087525691
4074	2.087513022
4075	2.087512163
4076	2.087512162
4077	2.087512148
4078	2.087512147
4079	2.087512147
4080	2.087512146
4081	2.087512107
4082	2.087511253
4083	2.087354828
4084	2.087349373
4085	2.087209934
4086	2.087206423
4087	2.087206423
4088	2.087206413
4089	2.087061641
4090	2.087048514
4091	2.086994218
4092	2.086993686
4093	2.086993251
4094	2.08694117
4095	2.086783607
4096	2.086729808
4097	2.086728949
4098	2.086728095
4099	2.086727008
4100	2.086614224
4101	2.086584719
4102	2.086523776
4103	2.086470616
4104	2.086417883
4105	2.086417037
4106	2.086417037
4107	2.086417036
4108	2.086155731
4109	2.086103622
4110	2.086051931
4111	2.085905397
4112	2.085904587
4113	2.085903584
4114	2.085754548
4115	2.085754064
4116	2.085702919
4117	2.085702439
4118	2.085565616
4119	2.085565615
4120	2.085500453
4121	2.085499969
4122	2.085276523
4123	2.085276522
4124	2.085151975
4125	2.085151542
4126	2.085150654
4127	2.085149771
4128	2.08514977
4129	2.085078796
4130	2.085078353
4131	2.085077921
4132	2.084922727
4133	2.084752857
4134	2.084545179
4135	2.084481422
4136	2.084480995
4137	2.084399028
4138	2.084399028
4139	2.084398564
4140	2.084398142
4141	2.084398142
4142	2.084397685
4143	2.084397685
4144	2.084397261
4145	2.084396154
4146	2.084396153
4147	2.084332731
4148	2.08433232
4149	2.08433232
4150	2.084283021
4151	2.084282097
4152	2.08428209
4153	2.084067345
4154	2.084067336
4155	2.084066915
4156	2.08400336
4157	2.084002918
4158	2.083953387
4159	2.083887917
4160	2.083676099
4161	2.083676099
4162	2.083675663
4163	2.083674318
4164	2.083674318
4165	2.083570419
4166	2.083569589
4167	2.083568732
4168	2.083563259
4169	2.083563259
4170	2.083387498
4171	2.083386563
4172	2.083301126
4173	2.082780115
4174	2.082780114
4175	2.082619203
4176	2.082618379
4177	2.082617974
4178	2.082617973
4179	2.082617972
4180	2.082556687
4181	2.082556678
4182	2.082556677
4183	2.082490223
4184	2.082490215
4185	2.082489358
4186	2.082352253
4187	2.082352245
4188	2.082352244
4189	2.082352243
4190	2.082352241
4191	2.082258511
4192	2.082210419
4193	2.082209602
4194	2.082204631
4195	2.082198784
4196	2.082198783
4197	2.082198781
4198	2.082197978
4199	2.082197976
4200	2.082197975
4201	2.082095503
4202	2.082094674
4203	2.082034086
4204	2.081988801
4205	2.081987699
4206	2.081983885
4207	2.081983883
4208	2.081983882
4209	2.081837959
4210	2.081837133
4211	2.081836311
4212	2.081692463
4213	2.081418121
4214	2.081340206
4215	2.081340193
4216	2.081340193
4217	2.081293642
4218	2.081293223
4219	2.080970937
4220	2.080970024
4221	2.080901732
4222	2.080901732
4223	2.080855858
4224	2.080810359
4225	2.080809891
4226	2.080808402
4227	2.080736892
4228	2.080677985
4229	2.080677546
4230	2.080651255
4231	2.080650833
4232	2.080608182
4233	2.080412163
4234	2.080412159
4235	2.080367209
4236	2.080367196
4237	2.080366772
4238	2.080243044
4239	2.080242623
4240	2.080242175
4241	2.080085604
4242	2.080085164
4243	2.080040772
4244	2.080040766
4245	2.080040361
4246	2.079661024
4247	2.079563621
4248	2.079563236
4249	2.079431918
4250	2.079427092
4251	2.079336453
4252	2.079336035
4253	2.07929258
4254	2.079016853
4255	2.078590594
4256	2.078586183
4257	2.078581417
4258	2.078471633
4259	2.078471254
4260	2.078466856
4261	2.078369561
4262	2.078313505
4263	2.078308772
4264	2.078306393
4265	2.078306011
4266	2.078026345
4267	2.07801725
4268	2.078016427
4269	2.078011728
4270	2.078010681
4271	2.078009902
4272	2.078009001
4273	2.07800663
4274	2.077963879
4275	2.077963489
4276	2.077962711
4277	2.077920309
4278	2.077920289
4279	2.077915639
4280	2.077873579
4281	2.077869143
4282	2.077869129
4283	2.07782738
4284	2.077825083
4285	2.077824271
4286	2.077819851
4287	2.077764264
4288	2.077763485
4289	2.077762711
4290	2.077689041
4291	2.077667758
4292	2.077667367
4293	2.07747063
4294	2.077468373
4295	2.077467966
4296	2.077467599
4297	2.077448893
4298	2.077445538
4299	2.077442765
4300	2.077438395
4301	2.077380152
4302	2.077379382
4303	2.077324229
4304	2.077324207
4305	2.077323088
4306	2.07732272
4307	2.077322321
4308	2.077321924
4309	2.077319696
4310	2.077319688
4311	2.077125303
4312	2.077124908
4313	2.077122707
4314	2.077122349
4315	2.077117998
4316	2.077117609
4317	2.077114893
4318	2.077110318
4319	2.077110305
4320	2.077105758
4321	2.077105376
4322	2.077103197
4323	2.077098887
4324	2.0770039
4325	2.076999616
4326	2.076999261
4327	2.076836976
4328	2.076468959
4329	2.076467849
4330	2.076467843
4331	2.07646747
4332	2.076467463
4333	2.076467093
4334	2.076462857
4335	2.076462522
4336	2.076462509
4337	2.076458301
4338	2.076456185
4339	2.076415517
4340	2.076415156
4341	2.076085369
4342	2.07608504
4343	2.076085034
4344	2.075983052
4345	2.075978564
4346	2.075914773
4347	2.075912695
4348	2.075814613
4349	2.075814285
4350	2.075813925
4351	2.075813919
4352	2.075335222
4353	2.075335217
4354	2.07533329
4355	2.075169649
4356	2.075163769
4357	2.075155045
4358	2.074967136
4359	2.074966792
4360	2.074789779
4361	2.074789774
4362	2.074785314
4363	2.074775906
4364	2.074771786
4365	2.074717566
4366	2.074716791
4367	2.074712364
4368	2.074712009
4369	2.074711657
4370	2.074658358
4371	2.074543941
4372	2.074543686
4373	2.07445657
4374	2.074381614
4375	2.07402698
4376	2.074026651
4377	2.074026647
4378	2.073902608
4379	2.073898029
4380	2.073896025
4381	2.073893456
4382	2.073893452
4383	2.073890961
4384	2.073890957
4385	2.073890612
4386	2.073890302
4387	2.073889962
4388	2.073889055
4389	2.073714648
4390	2.073690399
4391	2.073690397
4392	2.073651208
4393	2.073650898
4394	2.073646518
4395	2.073646212
4396	2.073645909
4397	2.073607045
4398	2.07360673
4399	2.073606434
4400	2.073606107
4401	2.073605799
4402	2.073353939
4403	2.073353617
4404	2.073301739
4405	2.072709478
4406	2.072709155
4407	2.072703189
4408	2.07270288
4409	2.072669368
4410	2.07266906
4411	2.072668749
4412	2.072630702
4413	2.072626353
4414	2.072626048
4415	2.072626045
4416	2.072626041
4417	2.07251707
4418	2.072517049
4419	2.072516746
4420	2.07235491
4421	2.072171313
4422	2.072133744
4423	2.072129422
4424	2.072129131
4425	2.072129128
4426	2.072050688
4427	2.072050399
4428	2.072044668
4429	2.072044666
4430	2.072044377
4431	2.071966656
4432	2.071966363
4433	2.071962085
4434	2.071962065
4435	2.071962062
4436	2.07196178
4437	2.0719615
4438	2.071961497
4439	2.071961212
4440	2.071923986
4441	2.071923732
4442	2.071895021
4443	2.071895018
4444	2.071895008
4445	2.071858068
4446	2.07182143
4447	2.071817195
4448	2.071812985
4449	2.0718088
4450	2.071806883
4451	2.071806611
4452	2.071722154
4453	2.071721885
4454	2.07171773
4455	2.071717468
4456	2.071716674
4457	2.071680283
4458	2.071677572
4459	2.071649185
4460	2.071639854
4461	2.071045113
4462	2.071044847
4463	2.07104073
4464	2.071040494
4465	2.071040233
4466	2.071040231
4467	2.070922195
4468	2.070895327
4469	2.070859343
4470	2.070859341
4471	2.070859091
4472	2.070858863
4473	2.070854777
4474	2.070848637
4475	2.070780451
4476	2.07078045
4477	2.070780437
4478	2.070730276
4479	2.070730274
4480	2.070730272
4481	2.070729298
4482	2.070729287
4483	2.070729285
4484	2.070729284
4485	2.070729039
4486	2.070729038
4487	2.070599693
4488	2.070599443
4489	2.070563955
4490	2.070563735
4491	2.070563721
4492	2.070563503
4493	2.07056326
4494	2.070563258
4495	2.070563023
4496	2.07056302
4497	2.070416966
4498	2.070416964
4499	2.070220049
4500	2.070220047
4501	2.070219807
4502	2.070219564
4503	2.070219545
4504	2.070219543
4505	2.0700698
4506	2.070069587
4507	2.070069586
4508	2.069926536
4509	2.069925621
4510	2.069924711
4511	2.06992447
4512	2.069507799
4513	2.069507798
4514	2.069507797
4515	2.069454917
4516	2.069454686
4517	2.069454664
4518	2.069454643
4519	2.069454403
4520	2.069402206
4521	2.069353753
4522	2.069352931
4523	2.069352897
4524	2.06935208
4525	2.06935206
4526	2.069351246
4527	2.069350281
4528	2.069316245
4529	2.069315454
4530	2.069222371
4531	2.069120044
4532	2.069085592
4533	2.069085591
4534	2.069085359
4535	2.069085129
4536	2.069085111
4537	2.069085094
4538	2.068971651
4539	2.06897165
4540	2.068730195
4541	2.068729402
4542	2.068729401
4543	2.068728612
4544	2.068727827
4545	2.068727826
4546	2.06869379
4547	2.067105185
4548	2.067104371
4549	2.067104369
4550	2.067103582
4551	2.067102798
4552	2.067018592
4553	2.067018564
4554	2.067018563
4555	2.067018539
4556	2.066915855
4557	2.066915831
4558	2.066915056
4559	2.066914285
4560	2.066913496
4561	2.066912711
4562	2.066912474
4563	2.066912473
4564	2.066911691
4565	2.066911671
4566	2.066911651
4567	2.066911632
4568	2.066911631
4569	2.06691163
4570	2.066648534
4571	2.066648534
4572	2.066648513
4573	2.066647758
4574	2.066613994
4575	2.066530211
4576	2.066530191
4577	2.066529438
4578	2.066529437
4579	2.066529418
4580	2.066528647
4581	2.06614433
4582	2.066034815
4583	2.066031977
4584	2.066006266
4585	2.066006265
4586	2.065908232
4587	2.065908231
4588	2.065907462
4589	2.065907461
4590	2.065907461
4591	2.06590746
4592	2.06590746
4593	2.065739161
4594	2.065739161
4595	2.06573913
4596	2.065709755
4597	2.06570973
4598	2.065709699
4599	2.06570967
4600	2.065709669
4601	2.065709669
4602	2.065709668
4603	2.065703475
4604	2.065703475
4605	2.065593414
4606	2.065593168
4607	2.065592403
4608	2.065592403
4609	2.065592402
4610	2.065591663
4611	2.065531064
4612	2.065444318
4613	2.065444061
4614	2.065443325
4615	2.065333972
4616	2.065333241
4617	2.065291311
4618	2.065291311
4619	2.065291311
4620	2.065258784
4621	2.065258035
4622	2.065257291
4623	2.06525657
4624	2.065254375
4625	2.065014278
4626	2.064963015
4627	2.064962972
4628	2.064962236
4629	2.064957027
4630	2.064849096
4631	2.064678074
4632	2.064678074
4633	2.064677074
4634	2.064677074
4635	2.064677074
4636	2.064677027
4637	2.064677027
4638	2.064627865
4639	2.064627818
4640	2.064627816
4641	2.06461481
4642	2.064614077
4643	2.064613347
4644	2.064613345
4645	2.064553105
4646	2.064552383
4647	2.06454672
4648	2.06454667
4649	2.064498813
4650	2.064498525
4651	2.064497825
4652	2.064461544
4653	2.064461544
4654	2.064461258
4655	2.064312958
4656	2.064312958
4657	2.064312674
4658	2.064312611
4659	2.064280557
4660	2.064233307
4661	2.064232601
4662	2.064201415
4663	2.06398147
4664	2.063980769
4665	2.063906302
4666	2.063906302
4667	2.063906252
4668	2.063906252
4669	2.063906252
4670	2.063906252
4671	2.06370166
4672	2.063700967
4673	2.063700258
4674	2.063699422
4675	2.063699422
4676	2.06366864
4677	2.063667695
4678	2.063664816
4679	2.063610079
4680	2.063609872
4681	2.063609173
4682	2.063608477
4683	2.063608476
4684	2.063608476
4685	2.063607784
4686	2.063606868
4687	2.063536095
4688	2.063489659
4689	2.063489618
4690	2.063461501
4691	2.063461501
4692	2.063461214
4693	2.063460929
4694	2.063419521
4695	2.063419241
4696	2.063413216
4697	2.063412531
4698	2.063412531
4699	2.063412531
4700	2.063412531
4701	2.063381867
4702	2.063358263
4703	2.063358263
4704	2.063277212
4705	2.063277212
4706	2.063247145
4707	2.06324644
4708	2.063245738
4709	2.063139568
4710	2.062897246
4711	2.062896538
4712	2.062895835
4713	2.062851423
4714	2.062851422
4715	2.062756323
4716	2.0627562
4717	2.062726294
4718	2.062726293
4719	2.062726008
4720	2.062725966
4721	2.062725965
4722	2.062725964
4723	2.062725939
4724	2.062725657
4725	2.062588221
4726	2.062587516
4727	2.062587516
4728	2.062586815
4729	2.062586814
4730	2.062586117
4731	2.062586116
4732	2.062586116
4733	2.062586115
4734	2.062542788
4735	2.062542094
4736	2.062541424
4737	2.062541424
4738	2.062540736
4739	2.062540053
4740	2.062539761
4741	2.062502647
4742	2.062501985
4743	2.062501961
4744	2.06250196
4745	2.06250196
4746	2.062501667
4747	2.062501667
4748	2.062501007
4749	2.062498144
4750	2.062495062
4751	2.062494378
4752	2.062494378
4753	2.062494378
4754	2.062494378
4755	2.062494377
4756	2.062494082
4757	2.062411621
4758	2.06241081
4759	2.06241081
4760	2.062283787
4761	2.062283787
4762	2.062283137
4763	2.062282468
4764	2.062282468
4765	2.062282171
4766	2.062282146
4767	2.062282146
4768	2.062282145
4769	2.062281851
4770	2.062196309
4771	2.062196309
4772	2.062196309
